Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Value,Value Low,Value Up
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-19 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,13.92,5.73,27.34
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-19 years,Years Lived with Disability (YLDs),Rate,13.92,5.73,27.34
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-19 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-24 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,22.29,9.57,42.92
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-24 years,Years Lived with Disability (YLDs),Rate,22.2,9.51,42.78
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-24 years,Years of Life Lost (YLLs),Rate,0.09,0.06,0.14
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-27 days,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-27 days,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,0-27 days,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-4 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-9 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-11 months,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-11 months,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,1-11 months,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,5-9 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,5-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,5-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,10-14 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,1.59,0.72,3.03
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,10-14 years,Years Lived with Disability (YLDs),Rate,1.59,0.72,3.03
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,10-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,10-24 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,37.26,16.0,71.74
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,10-24 years,Years Lived with Disability (YLDs),Rate,37.11,15.9,71.51
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,10-24 years,Years of Life Lost (YLLs),Rate,0.15,0.1,0.23
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,15-19 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,55.06,22.59,108.25
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,15-19 years,Years Lived with Disability (YLDs),Rate,55.06,22.59,108.25
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,15-19 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,15-24 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,55.6,23.85,107.05
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,15-24 years,Years Lived with Disability (YLDs),Rate,55.36,23.71,106.7
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,15-24 years,Years of Life Lost (YLLs),Rate,0.23,0.15,0.35
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,20-24 years,Deaths,Rate,0.01,0.0,0.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,56.12,25.1,105.86
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,20-24 years,Years Lived with Disability (YLDs),Rate,55.65,24.81,105.16
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,20-24 years,Years of Life Lost (YLLs),Rate,0.47,0.29,0.69
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,25-29 years,Deaths,Rate,0.02,0.01,0.03
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,42.32,19.2,78.2
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,25-29 years,Years Lived with Disability (YLDs),Rate,40.91,18.36,76.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,25-29 years,Years of Life Lost (YLLs),Rate,1.41,0.84,2.19
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,25-49 years,Deaths,Rate,0.01,0.0,0.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,29.26,11.79,55.24
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,25-49 years,Years Lived with Disability (YLDs),Rate,28.85,11.54,54.59
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,25-49 years,Years of Life Lost (YLLs),Rate,0.41,0.25,0.65
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,30-34 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,32.06,12.16,60.36
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,30-34 years,Years Lived with Disability (YLDs),Rate,32.06,12.16,60.36
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,30-34 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,35-39 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,25.9,10.93,50.1
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,35-39 years,Years Lived with Disability (YLDs),Rate,25.9,10.93,50.1
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,35-39 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,40-44 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,22.89,8.07,44.35
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,40-44 years,Years Lived with Disability (YLDs),Rate,22.89,8.07,44.35
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,40-44 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,45-49 years,Deaths,Rate,0.01,0.01,0.02
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,20.26,7.05,37.87
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,45-49 years,Years Lived with Disability (YLDs),Rate,19.66,6.68,36.92
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,45-49 years,Years of Life Lost (YLLs),Rate,0.6,0.37,0.95
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,50-54 years,Deaths,Rate,0.01,0.01,0.02
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,17.59,5.39,32.92
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,50-54 years,Years Lived with Disability (YLDs),Rate,17.17,5.13,32.29
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,50-54 years,Years of Life Lost (YLLs),Rate,0.42,0.26,0.63
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,50-64 years,Deaths,Rate,0.01,0.01,0.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,15.26,4.72,29.67
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,50-64 years,Years Lived with Disability (YLDs),Rate,14.94,4.52,29.19
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,50-64 years,Years of Life Lost (YLLs),Rate,0.32,0.2,0.48
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,55-59 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,14.61,4.43,28.59
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,55-59 years,Years Lived with Disability (YLDs),Rate,14.61,4.43,28.59
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,55-59 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,60-64 years,Deaths,Rate,0.02,0.01,0.03
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,13.28,4.28,27.11
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,60-64 years,Years Lived with Disability (YLDs),Rate,12.73,3.93,26.3
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,60-64 years,Years of Life Lost (YLLs),Rate,0.55,0.35,0.82
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,65-69 years,Deaths,Rate,0.02,0.01,0.03
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,11.69,3.45,22.71
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,65-69 years,Years Lived with Disability (YLDs),Rate,11.12,3.09,21.89
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,65-69 years,Years of Life Lost (YLLs),Rate,0.56,0.36,0.83
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,65-74 years,Deaths,Rate,0.02,0.01,0.03
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,11.04,3.15,22.21
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,65-74 years,Years Lived with Disability (YLDs),Rate,10.53,2.82,21.45
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,65-74 years,Years of Life Lost (YLLs),Rate,0.51,0.32,0.75
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,70-74 years,Deaths,Rate,0.02,0.01,0.03
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,10.28,2.79,21.61
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,70-74 years,Years Lived with Disability (YLDs),Rate,9.84,2.5,20.94
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,70-74 years,Years of Life Lost (YLLs),Rate,0.45,0.28,0.67
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,75-79 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,8.96,2.23,19.72
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,75-79 years,Years Lived with Disability (YLDs),Rate,8.96,2.23,19.72
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,75-79 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,75+ years,Deaths,Rate,0.05,0.03,0.07
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,75+ years,Disability-Adjusted Life Years (DALYs),Rate,8.81,2.13,18.97
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,75+ years,Years Lived with Disability (YLDs),Rate,8.43,1.9,18.39
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,75+ years,Years of Life Lost (YLLs),Rate,0.38,0.23,0.59
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,80-84 years,Deaths,Rate,0.03,0.02,0.05
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,8.95,2.0,19.34
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,80-84 years,Years Lived with Disability (YLDs),Rate,8.55,1.75,18.71
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,80-84 years,Years of Life Lost (YLLs),Rate,0.41,0.25,0.63
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,85+ years,Deaths,Rate,0.12,0.08,0.19
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,85+ years,Disability-Adjusted Life Years (DALYs),Rate,8.46,2.13,17.55
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,85+ years,Years Lived with Disability (YLDs),Rate,7.56,1.59,16.16
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,85+ years,Years of Life Lost (YLLs),Rate,0.91,0.54,1.38
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,<1 year,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,<1 year,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,<1 year,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,<1 year,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,Age-standardized,Deaths,Rate,0.01,0.0,0.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,22.73,9.1,43.52
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,22.47,8.94,43.11
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,Age-standardized,Years of Life Lost (YLLs),Rate,0.27,0.16,0.41
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,All ages,Deaths,Rate,0.01,0.01,0.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,All ages,Disability-Adjusted Life Years (DALYs),Rate,22.01,8.7,42.22
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,All ages,Years Lived with Disability (YLDs),Rate,21.72,8.53,41.79
ARG,Argentina,Southern Cone,Cocaine use disorders,2020,Female,All ages,Years of Life Lost (YLLs),Rate,0.28,0.17,0.43
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-4 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-14 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,1.11,0.57,1.98
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-14 years,Years Lived with Disability (YLDs),Rate,1.11,0.57,1.98
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-19 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,29.33,14.34,52.47
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-19 years,Years Lived with Disability (YLDs),Rate,29.27,14.31,52.37
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-19 years,Years of Life Lost (YLLs),Rate,0.06,0.03,0.1
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-24 years,Deaths,Rate,0.0,0.0,0.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,48.33,23.78,84.58
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-24 years,Years Lived with Disability (YLDs),Rate,48.05,23.62,84.1
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-24 years,Years of Life Lost (YLLs),Rate,0.28,0.15,0.48
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-27 days,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-27 days,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,0-27 days,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-4 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-9 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-11 months,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-11 months,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,1-11 months,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,5-9 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,5-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,5-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,10-14 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,3.2,1.64,5.73
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,10-14 years,Years Lived with Disability (YLDs),Rate,3.2,1.64,5.73
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,10-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,10-24 years,Deaths,Rate,0.01,0.0,0.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,79.77,39.25,139.61
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,10-24 years,Years Lived with Disability (YLDs),Rate,79.31,38.99,138.82
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,10-24 years,Years of Life Lost (YLLs),Rate,0.46,0.26,0.79
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,15-19 years,Deaths,Rate,0.0,0.0,0.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,114.93,56.12,205.62
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,15-19 years,Years Lived with Disability (YLDs),Rate,114.69,55.98,205.21
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,15-19 years,Years of Life Lost (YLLs),Rate,0.24,0.13,0.41
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,15-24 years,Deaths,Rate,0.01,0.01,0.02
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,120.03,59.03,210.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,15-24 years,Years Lived with Disability (YLDs),Rate,119.32,58.64,208.81
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,15-24 years,Years of Life Lost (YLLs),Rate,0.71,0.39,1.2
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,20-24 years,Deaths,Rate,0.02,0.01,0.03
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,125.14,61.94,214.42
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,20-24 years,Years Lived with Disability (YLDs),Rate,123.97,61.3,212.42
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,20-24 years,Years of Life Lost (YLLs),Rate,1.17,0.65,2.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,25-29 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,96.81,54.4,169.04
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,25-29 years,Years Lived with Disability (YLDs),Rate,96.81,54.4,169.04
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,25-29 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,25-49 years,Deaths,Rate,0.01,0.01,0.02
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,72.17,38.08,124.18
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,25-49 years,Years Lived with Disability (YLDs),Rate,71.37,37.59,122.94
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,25-49 years,Years of Life Lost (YLLs),Rate,0.8,0.49,1.23
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,30-34 years,Deaths,Rate,0.04,0.02,0.06
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,80.45,42.55,134.74
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,30-34 years,Years Lived with Disability (YLDs),Rate,78.13,41.14,131.18
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,30-34 years,Years of Life Lost (YLLs),Rate,2.31,1.41,3.56
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,35-39 years,Deaths,Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,66.47,33.91,114.54
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,35-39 years,Years Lived with Disability (YLDs),Rate,66.47,33.91,114.54
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,35-39 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,40-44 years,Deaths,Rate,0.02,0.02,0.04
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,59.37,29.08,100.7
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,40-44 years,Years Lived with Disability (YLDs),Rate,58.11,28.31,98.78
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,40-44 years,Years of Life Lost (YLLs),Rate,1.25,0.76,1.92
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,45-49 years,Deaths,Rate,0.01,0.01,0.01
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,51.18,26.49,90.89
ARG,Argentina,Southern Cone,Cocaine use disorders,2021,Male,45-49 years,Years Lived with Disability (YLDs),Rate,50.78,26.26,90.26
