Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Value,Value Low,Value Up
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,1-4 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,1-9 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.01,0.00,0.02
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,1-9 years,Years Lived with Disability (YLDs),Rate,0.01,0.00,0.02
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,1-9 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,1-11 months,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,1-11 months,Years Lived with Disability (YLDs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,1-11 months,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,5-9 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.02,0.00,0.04
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,5-9 years,Years Lived with Disability (YLDs),Rate,0.02,0.00,0.04
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,5-9 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,10-14 years,Deaths,Rate,0.01,0.01,0.02
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,1.28,1.05,1.54
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,10-14 years,Years Lived with Disability (YLDs),Rate,0.15,0.06,0.27
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,10-14 years,Years of Life Lost (YLLs),Rate,1.12,0.98,1.27
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,10-24 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,1.47,1.02,2.05
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,10-24 years,Years Lived with Disability (YLDs),Rate,0.82,0.44,1.34
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,10-24 years,Years of Life Lost (YLLs),Rate,0.65,0.58,0.72
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,15-19 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,0.60,0.31,1.02
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,15-19 years,Years Lived with Disability (YLDs),Rate,0.60,0.31,1.02
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,15-19 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,15-24 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,1.55,1.01,2.29
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,15-24 years,Years Lived with Disability (YLDs),Rate,1.13,0.61,1.82
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,15-24 years,Years of Life Lost (YLLs),Rate,0.43,0.40,0.46
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,20-24 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,2.45,1.66,3.48
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,20-24 years,Years Lived with Disability (YLDs),Rate,1.61,0.89,2.58
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,20-24 years,Years of Life Lost (YLLs),Rate,0.83,0.77,0.90
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,25-29 years,Deaths,Rate,0.02,0.02,0.03
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,4.90,3.35,6.86
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,25-29 years,Years Lived with Disability (YLDs),Rate,3.29,1.90,5.06
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,25-29 years,Years of Life Lost (YLLs),Rate,1.61,1.44,1.80
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,25-49 years,Deaths,Rate,0.11,0.10,0.13
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,14.25,10.47,18.97
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,25-49 years,Years Lived with Disability (YLDs),Rate,8.49,5.27,12.61
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,25-49 years,Years of Life Lost (YLLs),Rate,5.76,5.20,6.36
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,30-34 years,Deaths,Rate,0.05,0.04,0.05
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,8.52,6.03,11.84
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,30-34 years,Years Lived with Disability (YLDs),Rate,5.75,3.50,8.81
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,30-34 years,Years of Life Lost (YLLs),Rate,2.77,2.53,3.03
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,35-39 years,Deaths,Rate,0.11,0.10,0.12
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,14.62,10.70,19.81
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,35-39 years,Years Lived with Disability (YLDs),Rate,8.66,5.37,13.13
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,35-39 years,Years of Life Lost (YLLs),Rate,5.96,5.33,6.68
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,40-44 years,Deaths,Rate,0.09,0.08,0.10
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,16.03,11.14,21.79
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,40-44 years,Years Lived with Disability (YLDs),Rate,11.42,6.98,16.72
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,40-44 years,Years of Life Lost (YLLs),Rate,4.60,4.15,5.07
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,45-49 years,Deaths,Rate,0.33,0.30,0.37
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,29.51,23.02,37.34
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,45-49 years,Years Lived with Disability (YLDs),Rate,14.31,9.25,20.65
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,45-49 years,Years of Life Lost (YLLs),Rate,15.20,13.77,16.69
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,50-54 years,Deaths,Rate,0.24,0.22,0.26
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,26.51,19.76,34.19
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,50-54 years,Years Lived with Disability (YLDs),Rate,16.77,10.98,23.46
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,50-54 years,Years of Life Lost (YLLs),Rate,9.74,8.78,10.73
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,50-64 years,Deaths,Rate,0.44,0.39,0.48
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,32.86,25.45,41.38
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,50-64 years,Years Lived with Disability (YLDs),Rate,17.60,11.75,24.47
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,50-64 years,Years of Life Lost (YLLs),Rate,15.26,13.70,16.91
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,55-59 years,Deaths,Rate,0.57,0.51,0.63
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,38.38,30.37,47.38
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,55-59 years,Years Lived with Disability (YLDs),Rate,18.12,12.11,24.99
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,55-59 years,Years of Life Lost (YLLs),Rate,20.26,18.26,22.39
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,60-64 years,Deaths,Rate,0.53,0.47,0.59
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,34.34,26.80,43.34
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,60-64 years,Years Lived with Disability (YLDs),Rate,18.02,12.28,25.12
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,60-64 years,Years of Life Lost (YLLs),Rate,16.32,14.52,18.22
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,65-69 years,Deaths,Rate,0.38,0.33,0.44
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,27.69,20.55,36.31
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,65-69 years,Years Lived with Disability (YLDs),Rate,17.66,11.82,24.90
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,65-69 years,Years of Life Lost (YLLs),Rate,10.03,8.73,11.41
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,65-74 years,Deaths,Rate,0.47,0.41,0.53
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,28.66,21.64,37.17
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,65-74 years,Years Lived with Disability (YLDs),Rate,17.40,11.80,24.46
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,65-74 years,Years of Life Lost (YLLs),Rate,11.25,9.83,12.71
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,70-74 years,Deaths,Rate,0.60,0.52,0.67
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,29.99,23.13,38.34
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,70-74 years,Years Lived with Disability (YLDs),Rate,17.05,11.78,23.85
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,70-74 years,Years of Life Lost (YLLs),Rate,12.94,11.34,14.50
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,75-79 years,Deaths,Rate,0.82,0.71,0.92
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,30.08,22.50,38.45
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,75-79 years,Years Lived with Disability (YLDs),Rate,15.97,10.37,22.63
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,75-79 years,Years of Life Lost (YLLs),Rate,14.11,12.12,15.83
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,75+ years,Deaths,Rate,0.88,0.72,1.01
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,75+ years,Disability-Adjusted Life Years (DALYs),Rate,26.20,19.20,33.95
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,75+ years,Years Lived with Disability (YLDs),Rate,14.69,9.63,20.86
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,75+ years,Years of Life Lost (YLLs),Rate,11.52,9.56,13.09
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,80-84 years,Deaths,Rate,0.72,0.59,0.82
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,23.82,17.35,31.19
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,80-84 years,Years Lived with Disability (YLDs),Rate,14.40,9.59,20.43
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,80-84 years,Years of Life Lost (YLLs),Rate,9.41,7.76,10.75
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,85+ years,Deaths,Rate,1.22,0.91,1.44
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,85+ years,Disability-Adjusted Life Years (DALYs),Rate,21.32,14.78,28.27
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,85+ years,Years Lived with Disability (YLDs),Rate,12.39,8.15,17.76
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,85+ years,Years of Life Lost (YLLs),Rate,8.93,6.63,10.51
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,<1 year,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,<1 year,Disability-Adjusted Life Years (DALYs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,<1 year,Years Lived with Disability (YLDs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,<1 year,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,Age-standardized,Deaths,Rate,0.15,0.13,0.17
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,12.02,9.02,15.63
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,6.88,4.43,9.92
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,Age-standardized,Years of Life Lost (YLLs),Rate,5.14,4.59,5.71
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,All ages,Deaths,Rate,0.18,0.16,0.21
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,All ages,Disability-Adjusted Life Years (DALYs),Rate,14.07,10.58,18.26
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,All ages,Years Lived with Disability (YLDs),Rate,8.03,5.19,11.54
BRA,Brazil,Southern Cone,Multiple sclerosis,2020,Female,All ages,Years of Life Lost (YLLs),Rate,6.04,5.38,6.71
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-4 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-4 years,Years Lived with Disability (YLDs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-4 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-14 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.04,0.01,0.07
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-14 years,Years Lived with Disability (YLDs),Rate,0.04,0.01,0.07
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-14 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-19 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,0.12,0.06,0.22
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-19 years,Years Lived with Disability (YLDs),Rate,0.12,0.06,0.22
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-19 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-24 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,0.29,0.15,0.49
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-24 years,Years Lived with Disability (YLDs),Rate,0.29,0.15,0.49
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-24 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-27 days,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-27 days,Years Lived with Disability (YLDs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,0-27 days,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-4 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-4 years,Years Lived with Disability (YLDs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-4 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-9 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.01,0.00,0.02
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-9 years,Years Lived with Disability (YLDs),Rate,0.01,0.00,0.02
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-9 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-11 months,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-11 months,Years Lived with Disability (YLDs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,1-11 months,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,5-9 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.01,0.00,0.03
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,5-9 years,Years Lived with Disability (YLDs),Rate,0.01,0.00,0.03
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,5-9 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,10-14 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.10,0.04,0.19
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,10-14 years,Years Lived with Disability (YLDs),Rate,0.10,0.04,0.19
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,10-14 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,10-24 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,0.46,0.24,0.78
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,10-24 years,Years Lived with Disability (YLDs),Rate,0.46,0.24,0.78
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,10-24 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,15-19 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,0.36,0.17,0.62
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,15-19 years,Years Lived with Disability (YLDs),Rate,0.36,0.17,0.62
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,15-19 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,15-24 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,0.63,0.33,1.06
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,15-24 years,Years Lived with Disability (YLDs),Rate,0.63,0.33,1.06
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,15-24 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,20-24 years,Deaths,Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,0.88,0.48,1.46
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,20-24 years,Years Lived with Disability (YLDs),Rate,0.88,0.48,1.46
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,20-24 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,25-29 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,2.42,1.58,3.49
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,25-29 years,Years Lived with Disability (YLDs),Rate,1.75,0.97,2.76
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,25-29 years,Years of Life Lost (YLLs),Rate,0.67,0.61,0.74
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,25-49 years,Deaths,Rate,0.08,0.07,0.09
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,9.07,6.63,12.10
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,25-49 years,Years Lived with Disability (YLDs),Rate,5.16,3.15,7.74
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,25-49 years,Years of Life Lost (YLLs),Rate,3.91,3.48,4.37
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,30-34 years,Deaths,Rate,0.02,0.02,0.02
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,4.34,2.93,6.36
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,30-34 years,Years Lived with Disability (YLDs),Rate,3.16,1.88,5.05
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,30-34 years,Years of Life Lost (YLLs),Rate,1.18,1.05,1.31
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,35-39 years,Deaths,Rate,0.10,0.09,0.11
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,10.66,8.01,14.00
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,35-39 years,Years Lived with Disability (YLDs),Rate,5.08,3.01,7.83
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,35-39 years,Years of Life Lost (YLLs),Rate,5.57,4.99,6.17
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,40-44 years,Deaths,Rate,0.12,0.11,0.14
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,13.32,9.90,17.27
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,40-44 years,Years Lived with Disability (YLDs),Rate,7.19,4.44,10.44
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,40-44 years,Years of Life Lost (YLLs),Rate,6.13,5.45,6.83
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,45-49 years,Deaths,Rate,0.14,0.13,0.16
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,15.97,11.73,21.17
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,45-49 years,Years Lived with Disability (YLDs),Rate,9.43,5.98,13.77
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,45-49 years,Years of Life Lost (YLLs),Rate,6.54,5.75,7.40
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,50-54 years,Deaths,Rate,0.26,0.23,0.30
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,22.43,17.01,28.67
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,50-54 years,Years Lived with Disability (YLDs),Rate,11.70,7.54,16.53
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,50-54 years,Years of Life Lost (YLLs),Rate,10.73,9.47,12.13
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,50-64 years,Deaths,Rate,0.32,0.28,0.36
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,23.84,18.29,30.34
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,50-64 years,Years Lived with Disability (YLDs),Rate,12.42,8.20,17.40
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,50-64 years,Years of Life Lost (YLLs),Rate,11.42,10.09,12.94
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,55-59 years,Deaths,Rate,0.31,0.28,0.36
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,24.03,18.52,30.23
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,55-59 years,Years Lived with Disability (YLDs),Rate,12.83,8.65,17.52
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,55-59 years,Years of Life Lost (YLLs),Rate,11.20,9.87,12.70
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,60-64 years,Deaths,Rate,0.41,0.36,0.46
BRA,Brazil,Southern Cone,Multiple sclerosis,2021,Male,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,25.44,19.66,32.63
