Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Value,Value Low,Value Up
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,<1 year,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,<1 year,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,<1 year,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,Age-standardized,Deaths,Rate,0.01,0.01,0.02
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,30.84,15.81,52.48
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,30.13,15.26,51.6
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,Age-standardized,Years of Life Lost (YLLs),Rate,0.72,0.55,0.88
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,All ages,Deaths,Rate,0.01,0.01,0.02
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,All ages,Disability-Adjusted Life Years (DALYs),Rate,31.74,16.25,54.05
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,All ages,Years Lived with Disability (YLDs),Rate,30.98,15.67,53.12
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Male,All ages,Years of Life Lost (YLLs),Rate,0.76,0.58,0.93
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-4 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-14 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.04,0.0,0.05
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-14 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-14 years,Years of Life Lost (YLLs),Rate,0.04,0.0,0.05
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-19 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,3.95,1.84,6.72
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-19 years,Years Lived with Disability (YLDs),Rate,3.74,1.68,6.45
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-19 years,Years of Life Lost (YLLs),Rate,0.22,0.15,0.27
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-24 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,18.45,9.34,31.42
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-24 years,Years Lived with Disability (YLDs),Rate,17.95,8.94,30.82
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-24 years,Years of Life Lost (YLLs),Rate,0.49,0.4,0.6
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-27 days,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-27 days,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,0-27 days,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-4 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-9 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-11 months,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-11 months,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,1-11 months,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,5-9 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,5-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,5-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,10-14 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.11,0.0,0.15
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,10-14 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,10-14 years,Years of Life Lost (YLLs),Rate,0.11,0.0,0.15
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,10-24 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,29.53,14.95,50.3
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,10-24 years,Years Lived with Disability (YLDs),Rate,28.74,14.31,49.34
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,10-24 years,Years of Life Lost (YLLs),Rate,0.79,0.64,0.97
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,15-19 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,14.69,6.87,25.02
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,15-19 years,Years Lived with Disability (YLDs),Rate,13.99,6.29,24.15
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,15-19 years,Years of Life Lost (YLLs),Rate,0.71,0.58,0.87
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,15-24 years,Deaths,Rate,0.02,0.01,0.02
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,42.91,21.74,73.1
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,15-24 years,Years Lived with Disability (YLDs),Rate,41.8,20.81,71.76
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,15-24 years,Years of Life Lost (YLLs),Rate,1.1,0.93,1.34
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,20-24 years,Deaths,Rate,0.02,0.02,0.03
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,69.4,35.7,118.25
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,20-24 years,Years Lived with Disability (YLDs),Rate,67.93,34.45,116.48
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,20-24 years,Years of Life Lost (YLLs),Rate,1.47,1.26,1.78
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,25-29 years,Deaths,Rate,0.02,0.02,0.02
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,70.69,37.65,110.6
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,25-29 years,Years Lived with Disability (YLDs),Rate,69.54,36.68,109.26
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,25-29 years,Years of Life Lost (YLLs),Rate,1.15,0.98,1.34
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,25-49 years,Deaths,Rate,0.01,0.0,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,28.9,14.69,48.21
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,25-49 years,Years Lived with Disability (YLDs),Rate,28.55,14.39,47.8
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,25-49 years,Years of Life Lost (YLLs),Rate,0.35,0.3,0.41
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,30-34 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,35.68,17.99,61.87
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,30-34 years,Years Lived with Disability (YLDs),Rate,35.5,17.83,61.67
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,30-34 years,Years of Life Lost (YLLs),Rate,0.18,0.15,0.21
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,35-39 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,17.73,8.38,31.9
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,35-39 years,Years Lived with Disability (YLDs),Rate,17.54,8.22,31.68
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,35-39 years,Years of Life Lost (YLLs),Rate,0.19,0.16,0.22
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,40-44 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,10.13,4.45,18.23
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,40-44 years,Years Lived with Disability (YLDs),Rate,10.02,4.37,18.11
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,40-44 years,Years of Life Lost (YLLs),Rate,0.11,0.09,0.12
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,45-49 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,7.07,3.34,13.11
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,45-49 years,Years Lived with Disability (YLDs),Rate,6.95,3.24,12.97
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,45-49 years,Years of Life Lost (YLLs),Rate,0.12,0.1,0.14
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,50-54 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,5.47,2.43,10.69
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,50-54 years,Years Lived with Disability (YLDs),Rate,5.14,2.14,10.3
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,50-54 years,Years of Life Lost (YLLs),Rate,0.33,0.29,0.39
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,50-64 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,4.85,2.14,9.14
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,50-64 years,Years Lived with Disability (YLDs),Rate,4.56,1.89,8.8
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,50-64 years,Years of Life Lost (YLLs),Rate,0.29,0.25,0.34
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,55-59 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,4.69,2.11,8.89
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,55-59 years,Years Lived with Disability (YLDs),Rate,4.37,1.83,8.51
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,55-59 years,Years of Life Lost (YLLs),Rate,0.33,0.28,0.39
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,60-64 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,4.25,1.81,7.47
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,60-64 years,Years Lived with Disability (YLDs),Rate,4.06,1.65,7.25
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,60-64 years,Years of Life Lost (YLLs),Rate,0.19,0.16,0.22
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,65-69 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,3.82,1.63,7.26
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,65-69 years,Years Lived with Disability (YLDs),Rate,3.54,1.39,6.93
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,65-69 years,Years of Life Lost (YLLs),Rate,0.28,0.24,0.33
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,65-74 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,3.42,1.45,6.49
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,65-74 years,Years Lived with Disability (YLDs),Rate,3.26,1.31,6.29
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,65-74 years,Years of Life Lost (YLLs),Rate,0.16,0.14,0.19
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,70-74 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,2.88,1.21,5.43
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,70-74 years,Years Lived with Disability (YLDs),Rate,2.87,1.21,5.43
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,70-74 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,75-79 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,2.47,1.35,4.3
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,75-79 years,Years Lived with Disability (YLDs),Rate,2.4,1.29,4.22
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,75-79 years,Years of Life Lost (YLLs),Rate,0.07,0.06,0.08
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,75+ years,Deaths,Rate,0.01,0.0,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,75+ years,Disability-Adjusted Life Years (DALYs),Rate,2.59,1.3,4.62
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,75+ years,Years Lived with Disability (YLDs),Rate,2.53,1.25,4.54
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,75+ years,Years of Life Lost (YLLs),Rate,0.06,0.05,0.08
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,80-84 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,2.16,1.03,3.97
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,80-84 years,Years Lived with Disability (YLDs),Rate,2.15,1.03,3.95
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,80-84 years,Years of Life Lost (YLLs),Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,85+ years,Deaths,Rate,0.02,0.01,0.02
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,85+ years,Disability-Adjusted Life Years (DALYs),Rate,3.42,1.55,6.19
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,85+ years,Years Lived with Disability (YLDs),Rate,3.29,1.46,6.02
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,85+ years,Years of Life Lost (YLLs),Rate,0.13,0.09,0.17
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,<1 year,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,<1 year,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,<1 year,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,<1 year,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,Age-standardized,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,18.56,9.37,31.33
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,18.18,9.06,30.88
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,Age-standardized,Years of Life Lost (YLLs),Rate,0.37,0.31,0.45
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,All ages,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,All ages,Disability-Adjusted Life Years (DALYs),Rate,18.52,9.33,31.36
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,All ages,Years Lived with Disability (YLDs),Rate,18.15,9.02,30.92
BRA,Brazil,Southern Cone,Amphetamine use disorders,2020,Female,All ages,Years of Life Lost (YLLs),Rate,0.37,0.31,0.44
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-4 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-14 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-14 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-19 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,6.13,3.04,10.54
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-19 years,Years Lived with Disability (YLDs),Rate,6.01,2.95,10.39
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-19 years,Years of Life Lost (YLLs),Rate,0.12,0.09,0.15
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-24 years,Deaths,Rate,0.0,0.0,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,29.31,14.87,50.08
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-24 years,Years Lived with Disability (YLDs),Rate,28.99,14.63,49.67
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-24 years,Years of Life Lost (YLLs),Rate,0.32,0.24,0.41
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-27 days,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-27 days,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,0-27 days,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-4 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-9 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-11 months,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-11 months,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,1-11 months,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,5-9 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,5-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,5-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,10-14 years,Deaths,Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,10-14 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,10-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,10-24 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,47.11,23.89,80.49
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,10-24 years,Years Lived with Disability (YLDs),Rate,46.59,23.51,79.83
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,10-24 years,Years of Life Lost (YLLs),Rate,0.52,0.38,0.66
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,15-19 years,Deaths,Rate,0.01,0.0,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,23.13,11.46,39.75
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,15-19 years,Years Lived with Disability (YLDs),Rate,22.69,11.12,39.2
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,15-19 years,Years of Life Lost (YLLs),Rate,0.44,0.34,0.55
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,15-24 years,Deaths,Rate,0.01,0.01,0.01
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,68.74,34.87,117.45
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,15-24 years,Years Lived with Disability (YLDs),Rate,67.98,34.31,116.48
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,15-24 years,Years of Life Lost (YLLs),Rate,0.76,0.56,0.97
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,20-24 years,Deaths,Rate,0.02,0.01,0.02
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,111.74,56.94,190.71
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,20-24 years,Years Lived with Disability (YLDs),Rate,110.68,56.18,189.35
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,20-24 years,Years of Life Lost (YLLs),Rate,1.06,0.76,1.36
BRA,Brazil,Southern Cone,Amphetamine use disorders,2021,Male,25-29 years,Deaths,Rate,0.02,0.01,0.02
